"2024-12-13T00:41:09Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world_nether","x":-15.0,"y":63.0,"z":-152.0},"createdAt":1734050469857,"expireAt":1734051069857,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":879,"location":{"world":"world_nether","x":-14.300000011920929,"y":63.0,"z":-151.43453747576888,"yaw":99.991455,"pitch":40.075325}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3465,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":14}},{"v":3465,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":40}},{"v":3465,"type":"SPRUCE_BOAT"},{"v":3465,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":59}},{"v":3465,"type":"CRAFTING_TABLE"},{"v":3465,"type":"COOKED_MUTTON","amount":2},{"v":3465,"type":"FLINT_AND_STEEL","meta":{"meta-type":"UNSPECIFIC","Damage":1}},{"v":3465,"type":"BONE","amount":2},{"v":3465,"type":"FURNACE"},{"v":3465,"type":"STICK"},{"v":3465,"type":"WHITE_BED"},{"v":3465,"type":"DIAMOND","amount":2},{"v":3465,"type":"WHITE_WOOL","amount":4},{"v":3465,"type":"DIAMOND","amount":3,"meta":{"meta-type":"UNSPECIFIC","display-name":"{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"dark_aqua\",\"text\":\"Meteorite Diamond\"}],\"text\":\"\"}","lore":["{\"text\":\"\"}","{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"gray\",\"text\":\"It looks extra \"},{\"italic\":false,\"color\":\"yellow\",\"text\":\"Shiny \"},{\"italic\":false,\"color\":\"gray\",\"text\":\". . .\"}],\"text\":\"\"}","{\"text\":\"\"}"],"enchants":{"LOOT_BONUS_BLOCKS":5}}},{"v":3465,"type":"STICK","amount":6},{"v":3465,"type":"SALMON","amount":2},{"v":3465,"type":"ROTTEN_FLESH","amount":2},{"v":3465,"type":"COAL","amount":13},{"v":3465,"type":"OBSIDIAN","amount":4},{"v":3465,"type":"COBBLESTONE","amount":3},{"v":3465,"type":"MUTTON","amount":8},{"v":3465,"type":"CHICKEN","amount":3},{"v":3465,"type":"GOLD_BLOCK"},{"v":3465,"type":"SWEET_BERRIES","amount":15},{"v":3465,"type":"GOLDEN_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"MENDING":1}}},{"v":3465,"type":"FIRE_CHARGE","amount":2},{"v":3465,"type":"PORKCHOP","amount":9},{"v":3465,"type":"DIAMOND_BOOTS","meta":{"meta-type":"ARMOR","Damage":11}},{"v":3465,"type":"DIAMOND_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":11}},{"v":3465,"type":"GOLDEN_HELMET","meta":{"meta-type":"ARMOR","enchants":{"PROTECTION_ENVIRONMENTAL":4},"Damage":11}},{"v":3465,"type":"BIRCH_PLANKS","amount":2}]}}}"
"2024-12-13T00:41:21Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world_nether","x":-15.0,"y":63.0,"z":-152.0},"createdAt":1734050469857,"expireAt":1734051069857,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":879,"location":{"world":"world_nether","x":-15.541367244989473,"y":63.0,"z":-151.21202850104885,"yaw":-110.23459,"pitch":41.022396}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[]}},"reason":"BREAK","extra":{"player":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":879,"location":{"world":"world_nether","x":-15.541367244989473,"y":63.0,"z":-151.21202850104885,"yaw":-110.23459,"pitch":41.022396}}}}"
"2024-12-13T00:50:04Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world_bracken_sanctum","x":-121.0,"y":144.0,"z":-95.0},"createdAt":1734051004230,"expireAt":1734051604230,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":879,"location":{"world":"world_bracken_sanctum","x":-120.5,"y":144.0,"z":-94.5,"yaw":15.055963,"pitch":90.0}},"isProtected":false,"inventory":{"type":"CHEST","size":45,"content":[{"v":3465,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":33}},{"v":3465,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":196}},{"v":3465,"type":"SPRUCE_BOAT"},{"v":3465,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":149}},{"v":3465,"type":"CRAFTING_TABLE"},{"v":3465,"type":"PORKCHOP","amount":13},{"v":3465,"type":"FURNACE"},{"v":3465,"type":"WARPED_PLANKS","amount":56},{"v":3465,"type":"FLINT_AND_STEEL","meta":{"meta-type":"UNSPECIFIC","Damage":6}},{"v":3465,"type":"WHITE_WOOL","amount":4},{"v":3465,"type":"DIAMOND","amount":3,"meta":{"meta-type":"UNSPECIFIC","display-name":"{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"dark_aqua\",\"text\":\"Meteorite Diamond\"}],\"text\":\"\"}","lore":["{\"text\":\"\"}","{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"gray\",\"text\":\"It looks extra \"},{\"italic\":false,\"color\":\"yellow\",\"text\":\"Shiny \"},{\"italic\":false,\"color\":\"gray\",\"text\":\". . .\"}],\"text\":\"\"}","{\"text\":\"\"}"],"enchants":{"LOOT_BONUS_BLOCKS":5}}},{"v":3465,"type":"STICK","amount":7},{"v":3465,"type":"SALMON","amount":2},{"v":3465,"type":"COAL","amount":13},{"v":3465,"type":"OBSIDIAN","amount":4},{"v":3465,"type":"COBBLESTONE","amount":3},{"v":3465,"type":"MUTTON","amount":8},{"v":3465,"type":"SWEET_BERRIES","amount":15},{"v":3465,"type":"GOLDEN_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"MENDING":1}}},{"v":3465,"type":"FIRE_CHARGE","amount":2},{"v":3465,"type":"WARPED_STEM","amount":11},{"v":3465,"type":"NETHERRACK","amount":64},{"v":3465,"type":"BIRCH_PLANKS","amount":3},{"v":3465,"type":"CRIMSON_PLANKS","amount":10},{"v":3465,"type":"BONE","amount":2},{"v":3465,"type":"DIAMOND","amount":2},{"v":3465,"type":"ROTTEN_FLESH","amount":2},{"v":3465,"type":"CHICKEN","amount":3},{"v":3465,"type":"GOLD_BLOCK"},{"v":3465,"type":"ENDER_PEARL"},{"v":3465,"type":"WARPED_ROOTS"},{"v":3465,"type":"WARPED_NYLIUM"},{"v":3465,"type":"WARPED_PLANKS","amount":29},{"v":3465,"type":"MAGMA_BLOCK","amount":3},{"v":3465,"type":"WHITE_BED"},{"v":3465,"type":"NETHERRACK","amount":64},{"v":3465,"type":"DIAMOND_BOOTS","meta":{"meta-type":"ARMOR","Damage":31}},{"v":3465,"type":"DIAMOND_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":31}},{"v":3465,"type":"GOLDEN_HELMET","meta":{"meta-type":"ARMOR","enchants":{"PROTECTION_ENVIRONMENTAL":4},"Damage":31}},{"v":3465,"type":"WARPED_PLANKS","amount":17}]}}}"
"2024-12-13T00:50:17Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world_bracken_sanctum","x":-121.0,"y":144.0,"z":-95.0},"createdAt":1734051004230,"expireAt":1734051604230,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":879,"location":{"world":"world_bracken_sanctum","x":-120.5,"y":144.875,"z":-94.5,"yaw":88.38702,"pitch":87.97054}},"isProtected":false,"inventory":{"type":"CHEST","size":45,"content":[]}},"reason":"BREAK","extra":{"player":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":879,"location":{"world":"world_bracken_sanctum","x":-120.5,"y":144.875,"z":-94.5,"yaw":88.38702,"pitch":87.97054}}}}"
"2024-12-13T05:05:38Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":-542.0,"y":63.0,"z":-667.0},"createdAt":1734066338254,"expireAt":1734066938254,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-540.3000000119209,"y":62.53584062504456,"z":-666.5755991924739,"yaw":-78.98132,"pitch":40.61655}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[{"v":3465,"type":"DIAMOND_SWORD","meta":{"meta-type":"UNSPECIFIC","Damage":33}},{"v":3465,"type":"DIAMOND_PICKAXE","meta":{"meta-type":"UNSPECIFIC","Damage":277}},{"v":3465,"type":"SPRUCE_BOAT"},{"v":3465,"type":"DIAMOND_AXE","meta":{"meta-type":"UNSPECIFIC","Damage":196}},{"v":3465,"type":"CROSSBOW","meta":{"meta-type":"CROSSBOW","Damage":3,"charged":true,"charged-projectiles":[{}]}},{"v":3465,"type":"APPLE","amount":3},{"v":3465,"type":"NETHERRACK","amount":62},{"v":3465,"type":"TORCH","amount":14},{"v":3465,"type":"DIAMOND_SHOVEL","meta":{"meta-type":"UNSPECIFIC","Damage":15}},{"v":3465,"type":"GOLDEN_PICKAXE","meta":{"meta-type":"UNSPECIFIC","enchants":{"MENDING":1}}},{"v":3465,"type":"FLINT_AND_STEEL","meta":{"meta-type":"UNSPECIFIC","Damage":6}},{"v":3465,"type":"FIRE_CHARGE","amount":2},{"v":3465,"type":"WHITE_BED"},{"v":3465,"type":"OBSIDIAN","amount":15},{"v":3465,"type":"WARPED_PLANKS","amount":64},{"v":3465,"type":"GOLD_BLOCK"},{"v":3465,"type":"WHITE_WOOL","amount":5},{"v":3465,"type":"IRON_INGOT","amount":5},{"v":3465,"type":"STICK","amount":17},{"v":3465,"type":"ARROW","amount":5},{"v":3465,"type":"NETHER_WART_BLOCK","amount":3},{"v":3465,"type":"EGG"},{"v":3465,"type":"NETHERRACK","amount":56},{"v":3465,"type":"ROTTEN_FLESH","amount":12},{"v":3465,"type":"FURNACE"},{"v":3465,"type":"DIAMOND","amount":2,"meta":{"meta-type":"UNSPECIFIC","display-name":"{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"dark_aqua\",\"text\":\"Meteorite Diamond\"}],\"text\":\"\"}","lore":["{\"text\":\"\"}","{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"gray\",\"text\":\"It looks extra \"},{\"italic\":false,\"color\":\"yellow\",\"text\":\"Shiny \"},{\"italic\":false,\"color\":\"gray\",\"text\":\". . .\"}],\"text\":\"\"}","{\"text\":\"\"}"],"enchants":{"LOOT_BONUS_BLOCKS":5}}},{"v":3465,"type":"SALMON","amount":2},{"v":3465,"type":"CRAFTING_TABLE","amount":2},{"v":3465,"type":"DIAMOND","amount":2},{"v":3465,"type":"GOLD_INGOT","amount":4},{"v":3465,"type":"PORKCHOP","amount":5},{"v":3465,"type":"COAL","amount":9},{"v":3465,"type":"DIAMOND_BOOTS","meta":{"meta-type":"ARMOR","Damage":48}},{"v":3465,"type":"DIAMOND_CHESTPLATE","meta":{"meta-type":"ARMOR","Damage":48}}]}}}"
"2024-12-13T05:05:57Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":-541.0,"y":63.0,"z":-668.0},"createdAt":1734066357953,"expireAt":1734066957953,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-540.0182331772064,"y":63.0,"z":-667.8374176016297,"yaw":122.881966,"pitch":-4.978589}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[{"v":3465,"type":"DIRT","amount":16}]}}}"
"2024-12-13T05:06:38Z";"CREATE_CHEST";"{"chest":{"location":{"world":"world","x":-541.0,"y":63.0,"z":-665.0},"createdAt":1734066398653,"expireAt":1734066998653,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-540.3000000119209,"y":63.0,"z":-664.6944423979362,"yaw":123.44949,"pitch":10.445257}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[{"v":3465,"type":"DIAMOND","amount":12,"meta":{"meta-type":"UNSPECIFIC","display-name":"{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"dark_aqua\",\"text\":\"Meteorite Diamond\"}],\"text\":\"\"}","lore":["{\"text\":\"\"}","{\"extra\":[{\"bold\":false,\"italic\":false,\"underlined\":false,\"strikethrough\":false,\"obfuscated\":false,\"color\":\"gray\",\"text\":\"It looks extra \"},{\"italic\":false,\"color\":\"yellow\",\"text\":\"Shiny \"},{\"italic\":false,\"color\":\"gray\",\"text\":\". . .\"}],\"text\":\"\"}","{\"text\":\"\"}"],"enchants":{"LOOT_BONUS_BLOCKS":5}}}]}}}"
"2024-12-13T05:06:50Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-541.0,"y":63.0,"z":-665.0},"createdAt":1734066398653,"expireAt":1734066998653,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-541.7959630816353,"y":63.0,"z":-663.3000000119209,"yaw":-126.95979,"pitch":25.463236}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"PLAYER","extra":{"player":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-541.7959630816353,"y":63.0,"z":-663.3000000119209,"yaw":-126.95979,"pitch":25.463236}}}}"
"2024-12-13T05:07:01Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-542.0,"y":63.0,"z":-667.0},"createdAt":1734066338254,"expireAt":1734066938254,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-542.4384066827088,"y":63.0,"z":-666.2850173894374,"yaw":-110.04764,"pitch":40.887093}},"isProtected":false,"inventory":{"type":"CHEST","size":36,"content":[]}},"reason":"BREAK","extra":{"player":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-542.4384066827088,"y":63.0,"z":-666.2850173894374,"yaw":-110.04764,"pitch":40.887093}}}}"
"2024-12-13T05:07:07Z";"DESTROY_CHEST";"{"chest":{"location":{"world":"world","x":-541.0,"y":63.0,"z":-668.0},"createdAt":1734066357953,"expireAt":1734066957953,"owner":{"name":"rCesar_","op":true,"id":"c81e10d8-a2b3-370d-a0ee-7688f0683cc9","entity-id":3510,"location":{"world":"world","x":-541.4171941122482,"y":63.0,"z":-666.3481664633404,"yaw":-135.21295,"pitch":39.8047}},"isProtected":false,"inventory":{"type":"CHEST","size":9,"content":[]}},"reason":"THIEF","extra":{"player":{"name":".uncrid","op":false,"id":"00000000-0000-0000-0009-01fb8b047f56","entity-id":893,"location":{"world":"world","x":-541.97675,"y":65.0,"z":-668.53656,"yaw":-60.04576,"pitch":58.02841}}}}"
